url,has_gtag,has_meta_pixel,google_form_data_collection,meta_form_data_collection,form_data_collection,meta_form_data_configuration,rank,is_health,is_finance
songtell.com,True,False,False,False,False,False,63010,False,False
songtexte.com,True,False,False,False,False,False,42960,False,False
sonhos.com.br,True,True,False,False,False,False,65793,False,False
sonicdrivein.com,True,False,False,False,False,False,27460,False,False
sonicwall.com,True,True,False,False,False,False,2340,False,False
sonline.su,True,False,False,False,False,False,104394,False,False
sonoincloud.it,False,False,False,False,False,False,156010,False,False
sonomamag.com,True,True,False,True,True,True,315030,False,False
sonomamarintrain.org,True,True,False,False,False,False,747592,False,False
sonos.com,True,True,False,True,True,True,2558,False,False
sonsofsamhorn.net,True,False,False,False,False,False,151484,False,False
sony.co.in,True,False,False,False,False,False,64529,False,False
sony.co.jp,True,False,False,False,False,False,20168,False,False
sony.com,True,False,False,False,False,False,1337,False,False
sony.de,True,False,False,False,False,False,56300,False,False
sony.jp,True,True,True,False,True,False,12196,False,False
sony.net,True,False,False,False,False,False,5964,False,False
sony.ru,False,False,False,False,False,False,160419,False,False
sonyalpharumors.com,True,False,False,False,False,False,162808,False,False
sonyliv.com,True,False,False,False,False,False,8892,False,False
soollar.com.br,False,False,False,False,False,False,195183,False,False
soompi.com,True,False,False,False,False,False,26300,False,False
soov.ee,True,False,False,False,False,False,75454,False,False
sopharmacy.bg,True,False,False,False,False,False,85298,True,False
sophiatolli.com,True,True,False,False,False,False,901425,False,False
sophos.com,True,True,True,True,True,True,381,False,False
sopost.com,True,False,False,False,False,False,256478,False,False
sorare.com,False,False,False,False,False,False,26261,False,False
sorec.ma,True,True,False,False,False,False,87171,False,False
soredoko.jp,True,False,False,False,False,False,922959,False,False
sorgenia.it,True,False,False,False,False,False,258269,False,False
soriana.com,False,False,False,False,False,False,54050,False,False
soritia.jp,True,False,False,False,False,False,76408,False,False
sorozatbarat.club,True,False,False,False,False,False,22531,False,False
sorridents.com.br,True,True,True,False,True,False,493412,True,False
sorrisologia.com.br,True,True,False,False,False,False,675902,True,False
sortedbyname.com,False,False,False,False,False,False,366746,False,False
sorteonline.com.br,True,True,False,True,True,True,62696,False,False
sortiraparis.com,False,False,False,False,False,False,30355,False,False
sorularlaislamiyet.com,True,False,False,False,False,False,75690,False,False
sos-ricambi.it,True,False,False,False,False,False,138158,False,False
sosfanta.com,True,False,False,False,False,False,249967,False,False
sosh.fr,False,False,False,False,False,False,39270,False,False
sosimhk.com,False,False,False,False,False,False,654122,False,False
sosselfdefensetool.com,True,False,False,False,False,False,696243,False,False
sostariffe.it,True,False,False,False,False,False,174070,False,False
sostav.ru,True,False,False,False,False,False,42649,False,False
sosyncd.com,True,True,False,False,False,False,271860,False,False
sosyopix.com,True,True,True,True,True,True,249968,False,False
sota-buh.com.ua,True,True,False,True,True,True,216063,False,True
sothebys.com,True,True,True,True,True,True,10375,False,False
sothebysrealty.com,True,True,False,False,False,False,25904,False,False
sotoasobi.net,True,False,False,False,False,False,485172,False,False
sotokoto-online.jp,True,False,False,False,False,False,568559,False,False
sotor.com,True,False,False,False,False,False,215248,False,False
sotwe.com,True,False,False,False,False,False,2351,False,False
sou-yun.cn,True,False,False,False,False,False,427486,False,False
soucompetidor.com.br,True,True,False,True,True,True,194484,False,False
soul-path.me,True,True,True,True,True,True,702994,False,False
soulduo.com,True,True,False,True,True,True,114855,False,False
soumunomori.com,True,True,False,False,False,False,427807,False,True
soundcloud.com,True,True,False,False,False,False,161,False,False
soundcore.com,True,True,False,True,True,True,103127,False,False
soundestlink.com,False,False,False,False,False,False,11063,False,False
soundguys.com,True,False,False,False,False,False,57141,False,False
soundtrap.com,True,True,False,False,False,True,27276,False,False
soupersage.com,True,False,False,False,False,False,898605,False,False
sourceforge.net,False,False,False,False,False,False,209,False,False
souspark.ru,False,False,False,False,False,False,441003,False,False
southbankcentre.co.uk,True,False,False,False,False,False,37368,False,False
southcarolinaparks.com,False,False,False,False,False,False,104263,False,False
southernco.com,True,True,False,False,False,False,46522,False,False
southerncompany.com,True,False,False,False,False,False,40639,False,True
southernliving.com,True,True,False,True,True,True,6142,False,False
southernwater.co.uk,False,False,False,False,False,False,85821,False,False
southmetrotafe.wa.edu.au,True,False,False,False,False,False,766740,False,False
southstardrug.com.ph,True,False,False,False,False,False,606415,True,False
southwest.com,True,False,False,False,False,False,3468,False,False
southwestwater.co.uk,False,False,False,False,False,False,316974,False,False
southwestwifi.com,True,False,False,False,False,False,17909,False,False
sovcombank.ru,False,False,False,False,False,False,2147,False,True
sovd.de,False,False,False,False,False,False,649849,True,False
sovendus-network.com,False,False,False,False,False,False,83733,False,False
sovet-ingenera.com,True,False,False,False,False,False,451403,False,False
sovon.nl,True,False,False,False,False,False,873768,False,False
sovos.com,True,True,True,False,True,False,92214,False,True
soxprospects.com,True,False,False,False,False,False,348742,False,False
soyisalud.com,True,False,False,False,False,False,727299,True,False
soymotero.net,True,False,False,False,False,False,164625,False,False
soymotor.com,True,False,False,False,False,False,69073,False,False
soyuz.ru,True,True,False,False,False,False,283097,False,False
sozcu.com.tr,True,False,False,False,False,False,1430,False,False
sozluk.gov.tr,True,False,False,False,False,False,164772,False,False
sp-mamrostova.ru,False,False,False,False,False,False,464978,False,False
sp-today.com,True,False,False,False,False,False,154570,False,True
sp-trk.com,True,False,False,False,False,False,27678,False,False
spa.gov.iq,False,False,False,False,False,False,89181,False,False
spabreaks.com,True,False,False,False,False,False,238942,False,False
spac.me,False,False,False,False,False,False,77834,False,False
space-facts.com,True,False,False,False,False,False,610725,False,False
space-track.org,False,False,False,False,False,False,305203,False,False
space.com,True,True,False,True,True,True,3287,False,False
spacebattles.com,True,False,False,False,False,False,7743,False,False
spacecityscoop.com,True,True,False,True,True,True,888185,False,False
spacefacts.de,False,False,False,False,False,False,959007,False,False
spaceforce.mil,True,False,False,False,False,False,51260,False,False
spacemarket.com,True,True,False,True,True,True,68063,False,False
spacenk.com,True,False,False,False,False,False,42302,False,False
spaces.im,True,False,False,False,False,False,28859,False,False
spacetelescope.org,True,False,False,False,False,False,54091,False,False
spaceweather.com,False,False,False,False,False,False,23450,False,False
spaceweathergallery2.com,False,False,False,False,False,False,552360,False,False
spaceweatherlive.com,True,False,False,False,False,False,48717,False,False
spacex.com,False,False,False,False,False,False,8083,False,False
spaggiari.eu,True,False,False,False,False,False,1666,False,False
spaia.jp,True,True,False,True,True,True,333144,False,False
spamcop.net,False,False,False,False,False,False,3620,False,False
spamhaus.org,True,False,False,False,False,False,791,False,False
spandidos-publications.com,True,False,False,False,False,False,52926,True,False
spanishdict.com,True,False,False,False,False,False,6899,False,False
spankbang.com,True,False,False,False,False,False,998,False,False
spankbang.party,True,False,False,False,False,False,1502,False,False
spankbanglive.com,False,False,False,False,False,False,29891,False,False
spar.at,False,False,False,False,False,False,91109,False,False
spar.co.za,True,True,False,False,False,False,126914,False,False
spar.hu,False,False,False,False,False,False,70042,False,False
spard.dk,True,False,False,False,False,False,174353,False,False
spareroom.co.uk,True,False,False,False,False,False,7823,False,False
sparex.com,True,False,False,False,False,False,355954,False,False
spargut.com,True,False,False,False,False,False,460515,False,False
sparhamster.at,False,False,False,False,False,False,735865,False,False
sparhandy.de,True,False,False,False,False,False,105863,False,False
spark-interfax.ru,True,False,False,False,False,False,53447,False,False
spark.co.nz,True,True,True,True,True,True,29512,False,False
sparkasse.at,False,False,False,False,False,False,40539,False,True
sparkasse.de,False,False,False,False,False,False,29729,False,True
sparkchess.com,True,False,True,False,True,False,308143,False,False
sparkforautism.org,True,False,False,False,False,False,524426,True,False
sparkhire.com,True,True,True,True,True,True,105232,False,False
sparknotes.com,True,False,False,False,False,False,12260,False,False
sparkpeople.com,True,False,False,False,False,False,34809,True,False
sparkpost.com,True,False,False,False,False,False,7409,False,False
sparrow.ru,False,False,False,False,False,False,18180,False,False
spartacus-educational.com,True,False,False,False,False,False,76869,False,False
spartanhealth.com,True,True,False,True,True,True,588114,True,False
spartanpoker.com,True,True,False,True,True,True,517996,False,False
sparwelt.de,False,False,False,False,False,False,59956,False,False
sparxmaths.com,False,False,False,False,False,False,78818,False,False
spat4.jp,False,False,False,False,False,False,75969,False,False
spat4pp.jp,True,False,False,False,False,False,89182,False,False
spb.ru,False,False,False,False,False,False,2835,True,False
spca.bc.ca,True,True,False,True,True,True,671063,False,False
spe.org,True,False,False,False,False,False,49379,False,False
speak-easy.club,False,False,False,False,False,False,836740,False,False
speakev.com,True,False,False,False,False,False,347096,False,False
speakrj.com,True,True,False,False,False,False,599408,False,False
speareducation.com,True,True,False,False,False,False,111294,True,False
special-ops.org,False,False,False,False,False,False,589010,False,False
specialchem.com,True,False,False,False,False,False,105393,False,False
specialized.com,True,True,False,True,True,True,19390,False,False
specialneedstoys.com,True,False,False,False,False,False,987791,True,False
specialoffers.jcb,False,False,False,False,False,False,768928,False,False
specki.pl,True,False,False,False,False,False,836752,True,False
specsavers.co.uk,True,False,False,False,False,False,48034,False,False
specsavers.se,True,False,False,False,False,False,413348,True,False
specsonline.com,False,False,False,False,False,False,157764,False,False
spectrabase.com,False,True,False,False,False,False,884135,False,False
spectroscopyonline.com,True,False,False,False,False,False,534551,False,False
spectrum.com,True,True,False,True,True,True,991,False,False
spectrum.net,False,False,False,False,False,False,3634,False,False
spectrumhealth.org,True,False,False,False,False,False,29521,True,False
spectrumnews.org,True,False,False,False,False,False,93525,True,False
spectrumsurveys.com,True,False,False,False,False,False,74385,False,False
speechling.com,True,True,False,False,False,False,373406,False,False
speedcafe.com,True,False,False,False,False,False,61512,False,False
speedcube.com.au,True,True,False,True,True,True,524284,False,False
speedcubeshop.com,True,True,False,True,True,True,335640,False,False
speedguide.net,True,False,False,False,False,False,66595,False,False
speedjob.in,True,False,False,False,False,False,214637,False,False
speedme.ru,True,False,False,False,False,False,475470,False,False
speedonthewater.com,True,False,False,False,False,False,905899,False,False
speedpay.com,True,True,False,False,False,False,79929,False,True
speedship.com,False,False,False,False,False,False,243317,False,False
speedsport.com,True,True,False,False,False,False,155147,False,False
speedtest.cn,False,False,False,False,False,False,78262,False,False
speedtest.net,True,False,False,False,False,False,457,False,False
speedtest.pl,True,False,False,False,False,False,45476,False,False
speedtestcustom.com,True,False,False,False,False,False,4803,False,False
speedway.fr,True,False,False,False,False,False,199900,False,False
speedweek.com,False,False,False,False,False,False,55109,False,False
speedy.bg,True,False,False,False,False,False,62378,False,False
speisekarte.de,False,False,False,False,False,False,63634,False,False
speisekarte.menu,True,False,False,False,False,False,58481,False,False
spejdersport.dk,True,False,False,False,False,False,419022,False,False
spektrix.com,True,False,False,False,False,False,72918,False,False
spektrum.de,True,True,False,False,False,True,15076,False,False
speld.nl,True,False,False,False,False,False,293344,False,False
spellbee.org,True,False,False,False,False,False,139332,False,False
spellboy.com,True,False,False,False,False,False,71741,False,False
spellsbee.com,True,False,False,False,False,False,399982,False,False
spencersonline.com,True,True,False,False,False,False,50713,False,False
spendwithpennies.com,True,False,False,False,False,False,28018,False,False
speshka.com,True,False,False,False,False,False,576870,False,False
spexperts.jp,True,False,False,False,False,False,169425,False,False
spglobal.com,False,False,False,False,False,False,3410,False,True
spicejet.com,False,True,False,True,True,True,87599,False,False
spicevids.com,False,False,False,False,False,False,74348,False,False
spiceworks.com,True,True,True,False,True,False,6459,False,False
spicomi.net,True,False,False,False,False,False,512416,False,False
spicychat.ai,True,False,True,False,True,False,7939,False,False
spicytrends.com,True,False,False,False,False,False,486132,False,False
spider-solitaire-game.com,True,False,False,False,False,False,143058,False,False
spidersolitaire.fr,True,False,False,False,False,False,184788,False,False
spiedigitallibrary.org,True,False,False,False,False,False,32702,False,False
spiegel.de,False,False,False,False,False,False,1785,False,False
spikeybits.com,True,True,False,False,False,True,237128,False,False
spimalysh.ru,True,False,False,False,False,False,674534,True,False
spincasino.com,True,False,False,False,False,False,115984,False,False
spine-health.com,True,False,False,False,False,False,22961,True,False
spinningbabies.com,True,True,False,False,False,False,299041,True,False
spinny.com,True,True,False,True,True,True,59875,False,False
spinomenal.com,True,False,False,False,False,False,59180,False,False
spinspin.net,True,False,False,False,False,False,430302,False,False
spinxgames.com,True,False,False,False,False,False,110264,False,False
spiraxsarco.com,False,False,False,False,False,False,138299,False,False
spirehealthcare.com,False,False,False,False,False,False,104175,True,False
spirit-airlines.com,True,True,False,False,False,True,89336,False,False
spirit.com,True,True,False,False,False,True,13353,False,False
spiritaero.com,True,False,False,False,False,False,82477,False,False
spiritanimal.info,True,False,False,False,False,False,384971,False,False
spiritfanfiction.com,True,False,False,False,False,False,8279,False,False
spirithalloween.com,True,True,False,True,True,True,41680,False,False
spiritoftasmania.com.au,True,True,False,True,True,True,266358,False,False
spiritualsociety.co,True,False,False,False,False,False,371874,False,False
spitogatos.gr,True,True,False,True,True,True,41351,False,False
spkubani.club,True,True,False,True,True,True,186185,False,False
spl.org,True,False,False,False,False,False,100672,False,False
splashthat.com,True,True,True,True,True,True,7821,False,False
splatoon-torikara.com,True,False,False,False,False,False,189189,False,False
splawikigrunt.pl,False,False,False,False,False,False,836905,False,False
spletnik.ru,True,False,False,False,False,False,59679,False,False
splice.com,True,True,False,True,True,True,16070,False,False
split.to,True,False,False,False,False,False,527769,False,False
splitcoaststampers.com,True,False,False,False,False,False,97021,False,False
splitwise.com,True,False,False,False,False,False,44765,False,True
splonline.com.sa,True,True,False,False,False,False,60253,False,False
splunkcloud.com,True,True,False,True,True,True,3244,False,False
spmag.ru,False,False,False,False,False,False,262506,False,True
spocale.com,True,True,False,True,True,True,329009,False,False
spoiledchild.com,True,False,False,False,False,False,81474,False,False
spojin.com,True,False,False,False,False,False,836919,False,False
spojoba.com,True,False,False,False,False,False,685201,False,False
spojoy.com,True,False,False,False,False,False,199551,False,False
spokechoice.com,False,False,False,False,False,False,324517,False,False
spokeo.com,True,True,False,True,True,True,10608,False,False
spokt.com,True,False,False,False,False,False,502492,False,False
sponichi.co.jp,True,False,False,False,False,False,6693,False,False
spoofee.com,True,False,False,False,False,False,265140,False,False
spoon-tamago.com,True,False,False,False,False,False,262404,False,False
spoonflower.com,True,True,False,True,True,True,20919,False,False
sporcle.com,True,False,False,False,False,False,5943,False,False
sporked.com,True,False,False,False,False,False,127467,False,False
sporki.com,True,False,False,False,False,False,109865,False,False
sport-express.ru,True,False,False,False,False,False,6610,False,False
sport-fm.gr,True,False,False,False,False,False,8216,False,False
sport.cz,True,False,False,False,False,False,7060,False,False
sport.de,False,False,False,False,False,False,8095,False,False
sport.es,False,False,False,False,False,False,1295,False,False
sport.pl,False,False,False,False,False,False,2895,False,False
sport.ro,True,False,False,False,False,False,8250,False,False
sport.ru,True,False,False,False,False,False,65595,False,False
sport.ua,True,False,False,False,False,False,7822,False,False
sport1.de,False,False,False,False,False,False,6083,False,False
sport24.gr,True,True,False,False,False,False,2431,False,False
sport24.ru,True,False,False,False,False,False,7489,False,False
sport360.com,True,True,False,False,False,False,145075,False,False
sport5.co.il,True,False,False,False,False,False,42655,False,False
sportal.bg,True,True,False,True,True,True,13505,False,False
sportal.gr,True,False,False,False,False,False,70993,False,False
sportall.tv,True,True,False,True,True,True,680996,False,False
sportando.basketball,True,False,False,False,False,False,74983,False,False
sportano.hu,True,False,False,False,False,False,647926,False,False
sportano.ua,True,False,False,False,False,False,120576,False,False
sportbible.com,True,False,False,False,False,False,14923,False,False
sportbiketrackgear.com,True,True,False,False,False,False,330683,False,False
sportbox.ru,True,False,False,False,False,False,6411,False,False
sportchek.ca,True,True,False,False,False,True,32302,False,False
sportcubes.ru,True,False,False,False,False,False,663146,False,False
sportdata.org,False,False,False,False,False,False,71733,False,False
sportdeutschland.tv,False,False,False,False,False,False,173563,False,False
sportdfw.com,True,True,False,True,True,True,408608,False,False
sportdog.gr,True,True,False,True,True,True,9354,False,False
sporter.com,True,True,True,False,True,False,435408,True,False
sportfishingbc.com,True,False,False,False,False,False,506720,False,False
sportfishingmag.com,True,False,False,False,False,False,246290,False,False
sportfishingreport.com,True,False,False,False,False,False,524054,False,False
sportfishtackle.de,True,True,False,True,True,True,836972,False,False
sportfiskeprylar.se,True,True,False,True,True,True,184790,False,False
sportfitness.co,True,True,True,True,True,True,836973,False,False
sporthive.com,False,False,False,False,False,False,243557,False,False
sporthoj.com,True,False,False,False,False,False,629387,False,False
sportime.com.ua,True,False,True,False,True,False,836979,False,False
sportinglife.com,False,False,False,False,False,False,14884,False,False
sportingnews.com,True,False,False,False,False,False,4349,False,False
sportitfirst.co.uk,True,True,True,True,True,True,699812,False,False
sportium.com.co,False,False,False,False,False,False,82357,False,False
sportium.es,True,False,False,False,False,False,138495,False,False
sportkp.ru,False,False,False,False,False,False,97712,True,False
sportler.com,True,False,False,False,False,False,86727,False,False
sportlots.com,False,False,False,False,False,False,329608,False,False
sportmaster.kz,False,False,False,False,False,False,246874,False,False
sportmaster.ru,False,False,False,False,False,False,16060,False,False
sportmember.de,True,False,False,False,False,False,624961,False,False
sportngin.com,True,False,False,False,False,False,16667,False,False
sportograf.com,False,False,False,False,False,False,130628,False,False
sportovna.com.ua,True,True,True,False,True,False,522392,False,False
sportpaleis.be,False,False,False,False,False,False,469874,False,False
sportpesa.com,True,False,False,False,False,False,8647,False,False
sportplus.live,True,False,False,False,False,False,103120,False,False
sportradar.com,True,False,False,False,False,False,2278,False,False
sports-reference.com,True,True,False,False,False,False,26561,False,False
sports.fr,False,False,False,False,False,False,12232,False,False
sports.kz,True,False,False,False,False,False,1612,False,False
sports.ru,True,False,False,False,False,False,4629,False,False
sports17.fr,False,False,False,False,False,False,837017,False,False
sportsadda.com,True,False,False,False,False,False,75011,False,False
sportsbet.com.au,True,True,False,True,True,True,41462,False,False
sportsbet.io,True,False,False,False,False,False,42526,False,False
sportsbrief.com,True,True,True,False,True,False,118478,False,False
sportscar365.com,True,False,False,False,False,False,284530,False,False
sportscardinvestor.com,True,True,True,True,True,True,156564,False,False
sportscardspro.com,True,False,False,False,False,False,64817,False,False
sportscasting.com,True,False,False,False,False,False,62559,False,False
sportschau.de,False,False,False,False,False,False,6421,False,False
sportscollectorsdaily.com,False,False,False,False,False,False,259110,False,False
sportscult.org,True,False,False,False,False,False,220677,False,False
sportsdirect.com,False,False,False,False,False,False,6340,False,False
sportsfeelgoodstories.com,True,False,False,False,False,False,648448,False,False
sportsgamblingpodcast.com,True,False,False,False,False,False,678472,False,False
sportsganga.com,True,False,False,False,False,False,950123,False,False
sportshub.fan,True,False,False,False,False,False,405623,False,False
sportshub.stream,True,False,False,False,False,False,95901,False,False
sportskeeda.com,False,False,False,False,False,False,1082,False,False
sportskhabri.com,True,False,False,False,False,False,719500,False,False
sportsline.com,True,False,False,False,False,False,30905,False,False
sportsmanboatsmfg.com,True,True,False,False,False,False,729689,False,False
sportsmanor.com,False,False,False,False,False,False,510031,False,False
sportsmans.com,True,True,False,True,True,True,25128,False,False
sportsmansoutdoorsuperstore.com,True,False,False,False,False,False,56882,False,False
sportsmockery.com,True,True,False,True,True,True,66283,False,False
sportsmole.co.uk,True,True,False,False,False,False,30117,False,False
sportsnaut.com,True,True,False,True,True,True,71052,False,False
sportsnet.ca,False,True,False,True,True,True,11077,False,False
sportsplits.com,True,False,False,False,False,False,595652,False,False
sportsport.ba,True,False,False,False,False,False,14042,False,False
sportspyder.com,True,False,False,False,False,False,162531,False,False
sportsseoulweb.jp,True,False,False,False,False,False,422163,False,False
sportstalkatl.com,True,False,False,False,False,False,396770,False,False
sportstelly.com,True,False,False,False,False,False,531441,False,False
sportstiger.com,True,False,True,False,True,False,193420,False,False
sportstrack.xyz,True,False,False,False,False,False,120868,False,False
sportsurge.club,True,False,False,False,False,False,132037,False,False
sportsurge.to,True,False,False,False,False,False,151139,False,False
sportsv.net,True,True,False,False,False,False,76157,False,False
sportswar.com,False,False,False,False,False,False,152009,False,False
sportsystem.fr,True,True,False,False,False,False,837055,False,False
sporttery.cn,False,False,False,False,False,False,107684,False,False
sportvision.si,True,False,False,False,False,False,199552,False,False
sportwiki.to,False,False,False,False,False,False,297821,True,False
sportwrench.com,True,False,False,False,False,False,502842,False,False
sportx.ch,True,False,False,False,False,False,322547,False,False
sportybet.com,True,False,False,False,False,False,1506,False,False
sportyhq.com,True,False,False,False,False,False,229690,False,False
sporx.com,True,True,True,True,True,True,11417,False,False
sporza.be,False,False,False,False,False,False,6859,False,False
spotahome.com,True,False,False,False,False,False,41209,False,False
spotair.mobi,False,False,False,False,False,False,674538,False,False
spotangels.com,True,False,False,False,False,False,179137,False,False
spotcrime.com,True,False,False,False,False,False,108566,False,False
spotfund.com,True,True,False,False,False,False,263909,False,False
spotgroningen.nl,True,False,False,False,False,False,317652,False,False
spothero.com,True,False,False,False,False,False,38149,False,False
spoticar.fr,True,False,False,False,False,False,75600,False,False
spotify.com,True,False,False,False,False,False,65,False,False
spotify.link,True,False,False,False,False,False,41417,False,False
spotifydown.com,True,False,False,False,False,False,21263,False,False
spotle.io,True,False,False,False,False,False,91069,False,False
spotler.com,True,False,False,False,False,False,186288,False,False
spotlightstores.com,True,True,False,False,False,False,20422,False,False
spotmodel.com,True,False,False,False,False,False,485171,False,False
spotofspawn.com,False,False,False,False,False,False,269598,False,False
spoton.com,True,True,False,True,True,True,26374,False,False
spotpetins.com,True,True,True,False,True,True,255204,False,False
spotrac.com,True,False,False,False,False,False,25792,False,False
spotv.net,True,False,False,False,False,False,861377,False,False
spotvnow.co.kr,True,False,True,False,True,False,124808,False,False
spotwx.com,True,False,False,False,False,False,616973,False,False
spox.com,True,False,False,False,False,False,16460,False,False
spr.ru,True,False,False,False,False,False,112893,False,False
sprachenlernen24-onlinekurse.de,False,False,False,False,False,False,712934,False,False
sprachnudel.de,True,False,False,False,False,False,363423,False,False
spradvantage.com,False,False,False,False,False,False,859051,False,False
spravka-region.ru,False,False,False,False,False,False,355680,False,False
spravka.city,False,False,False,False,False,False,241886,False,False
spravker.ru,False,False,False,False,False,False,83284,False,False
spreaker.com,False,False,False,False,False,False,3851,False,False
spribegaming.com,True,False,False,False,False,False,5166,False,False
spring8.or.jp,False,False,False,False,False,False,412911,False,False
springboard.com,True,True,True,False,True,False,62758,False,False
springer.com,False,False,False,False,False,False,338,False,False
springermedizin.de,False,False,False,False,False,False,128488,True,False
springernature.com,False,False,False,False,False,False,12908,False,False
springeropen.com,False,False,False,False,False,False,6420,False,False
springerpub.com,True,True,True,True,True,True,96272,False,False
springfield-armory.com,True,False,False,False,False,False,91008,False,False
springhealth.com,True,True,False,False,False,False,94569,True,False
springhole.net,True,False,False,False,False,False,612001,False,False
sprinklr.co,True,True,False,True,True,True,554258,False,False
sprinklr.com,True,True,True,True,True,True,2002,False,False
sprint.com,True,True,False,False,False,False,6324,False,False
sprintersports.com,True,False,False,False,False,False,51688,False,False
sprinto.com,True,False,False,False,False,False,311659,False,False
spritmonitor.de,False,False,False,False,False,False,70885,False,False
sprosivracha.com,True,False,False,False,False,False,38835,True,False
sprouts.com,True,True,False,True,True,True,32968,False,False
sprzedajemy.pl,True,True,False,True,True,True,20717,False,False
spsc.gos.pk,False,False,False,False,False,False,93051,False,False
sptovarov.ru,False,False,False,False,False,False,276281,False,False
spurs-web.com,True,False,False,False,False,False,94917,False,False
spx.com,True,False,False,False,False,False,97913,False,False
spydeals.nl,True,False,False,False,False,False,440029,False,False
spydus.com,False,False,False,False,False,False,194357,False,False
spyfu.com,True,True,False,True,True,True,30757,False,False
spyne.ai,True,False,False,False,False,False,310021,False,False
spyx.com,True,False,False,False,False,False,411540,False,False
sq-lab.com,False,False,False,False,False,False,338021,False,False
sqex-bridge.jp,True,False,False,False,False,False,171757,False,False
sqm.com,True,False,False,False,False,False,301216,False,False
squadhelp.com,True,True,True,True,True,True,6298,False,False
squadrats.com,True,False,False,False,False,False,757564,False,False
squadron.com,False,True,False,False,False,True,596375,False,False
square.online,False,False,False,False,False,False,275690,False,False
square.site,True,True,False,True,True,True,3196,False,False
square7.ch,False,False,False,False,False,False,128656,False,False
squaredle.app,True,False,False,False,False,False,52300,False,False
squarespace-mail.com,True,True,False,True,True,True,71626,False,False
squarespace.com,True,True,False,True,True,True,494,False,True
squareup.com,True,True,False,True,True,True,1929,False,False
squareword.org,False,False,False,False,False,False,247193,False,False
squareyards.com,True,False,False,False,False,False,57596,False,False
squash.tv,True,True,False,True,True,True,724915,False,False
squibler.io,True,True,False,False,False,False,320379,False,False
sravni.ru,True,False,False,False,False,False,20802,False,True
srce.hr,True,False,False,False,False,False,15232,False,False
srchtopdeals.com,False,False,False,False,False,False,427392,False,False
sreality.cz,False,False,False,False,False,False,39502,False,False
sreci.gob.hn,False,False,False,False,False,False,524782,False,False
srf.ch,False,False,False,False,False,False,4851,False,False
sri.gob.ec,True,False,False,False,False,False,17511,False,True
srigroup.co.jp,True,False,False,False,False,False,506035,False,False
srilankabusiness.com,True,True,False,True,True,True,390556,False,False
srlchem.com,True,False,False,False,False,False,837192,False,False
sron.nl,False,False,False,False,False,False,624917,False,False
srovnanicen.cz,True,False,False,False,False,False,498677,False,False
srrb.ru,True,False,False,False,False,False,343922,False,False
srvys.io,False,False,False,False,False,False,211859,False,False
srzt.eu,True,False,False,False,False,False,93053,False,False
ss-blog.jp,True,False,False,False,False,False,28099,False,False
ss.ge,True,True,False,True,True,True,94310,False,False
ss.lv,True,False,False,False,False,False,9343,False,False
ssa.gov,True,False,False,False,False,False,2037,False,False
ssab.com,True,False,False,False,False,False,121535,False,False
ssadafile.com,True,False,False,False,False,False,82260,False,False
ssb.no,True,False,False,False,False,False,47147,False,False
ssc.nic.in,True,False,False,False,False,False,10065,False,False
sseairtricity.com,True,False,False,False,False,False,581874,False,False
ssense.com,True,True,False,False,False,False,15289,False,False
ssfshop.com,True,True,False,True,True,True,65017,False,False
ssg.asia,True,False,True,False,True,False,487872,False,False
ssg.com,True,True,True,True,True,True,35389,False,False
ssgujarat.org,False,False,False,False,False,False,41239,False,False
ssi.com.vn,True,False,False,False,False,False,49396,False,True
ssisurveys.com,False,False,False,False,False,False,45874,False,False
ssmhealth.com,False,False,False,False,False,False,37022,True,False
ssnp.co.jp,True,False,False,False,False,False,77107,False,False
ssoap2day.to,False,False,False,False,False,False,266397,False,False
ssodam.com,True,False,False,False,False,False,112988,False,False
ssrn.com,False,False,False,False,False,False,2134,False,False
sss.gov,True,False,False,False,False,False,53722,False,False
sss.gov.ph,True,False,False,False,False,False,1617,False,False
sssgame.com,True,False,False,False,False,False,75942,False,False
sssinstagram.com,True,False,False,False,False,False,8524,False,False
ssstik.io,True,False,False,False,False,False,1462,False,False
ssstwitter.com,True,False,True,False,True,False,8352,False,False
sstack.com,True,True,False,True,True,True,225175,False,False
ssw.inf.br,False,False,False,False,False,False,90431,False,False
sswm.info,True,False,False,False,False,False,435735,False,False
ssyoutube.com,True,False,False,False,False,False,6568,False,False
st-georg.de,True,True,False,False,False,False,382702,False,False
st-grp.co.jp,True,False,False,False,False,False,270908,False,False
st-takla.org,True,False,False,False,False,False,73025,False,False
st.com,True,True,True,True,True,True,6636,False,False
sta-men.jp,False,False,False,False,False,False,837287,False,False
staah.net,True,True,False,False,False,False,143506,False,False
staatsbosbeheer.nl,True,False,False,False,False,False,89493,False,False
stabilo.com,False,False,False,False,False,False,288346,False,False
stablediffusion.fr,True,False,False,False,False,False,964212,False,False
staccato2011.com,True,False,False,False,False,False,318461,False,False
stackadapt.com,True,True,False,True,True,True,653,False,False
stackademic.com,True,False,False,False,False,False,361843,False,False
stackexchange.com,False,False,False,False,False,False,1865,False,False
stackmail.com,False,False,False,False,False,False,59671,False,False
stackoverflow.com,True,False,False,False,False,False,359,False,False
stacksbowers.com,True,False,True,False,True,False,266219,False,False
stad.gent,False,False,False,False,False,False,106614,False,False
stada.ru,True,False,False,False,False,False,70290,True,False
stade.fr,True,False,False,False,False,False,506855,False,False
